cell,system,instance,noise,n_rows,best_oracle,rank1_err,rank1_s2,rk_err_1,rk_err_10,rk_s2_1,rk_s2_10
slow_fast_5_1em4,slow_fast,5,1em4,100,0.0007303171169611988,0.2891900042529501,0.2891900042529501,2,2,2,2
slow_fast_5_1em6,slow_fast,5,1em6,100,1.946318816559156e-06,0.2828541626275904,0.2828541626275904,2,2,2,2
slow_fast_5_1em8,slow_fast,5,1em8,100,6.518922701648222e-08,0.28285516828319685,0.28285516828319685,2,2,2,2
slow_fast_6_0,slow_fast,6,0,100,1.701971896750365e-13,1.701971896750365e-13,1.701971896750365e-13,1,1,1,1
slow_fast_6_1em2,slow_fast,6,1em2,100,0.030868387296040578,0.048906790800335664,0.048906790800335664,,1,,1
slow_fast_6_1em4,slow_fast,6,1em4,100,0.0005360265418269117,10.790833168220415,0.0008320220168575032,2,2,1,1
slow_fast_6_1em6,slow_fast,6,1em6,100,2.570608486074377e-06,2.570608486074377e-06,2.570608486074377e-06,1,1,1,1
slow_fast_6_1em8,slow_fast,6,1em8,100,3.637402712364235e-09,3.637402712364235e-09,3.637402712364235e-09,1,1,1,1
slow_fast_7_0,slow_fast,7,0,100,8.379408278358369e-12,8.379408278358369e-12,8.379408278358369e-12,1,1,1,1
slow_fast_7_1em2,slow_fast,7,1em2,100,0.05631416877403639,0.8471059076981975,0.18641897705248356,,40,,15
slow_fast_7_1em4,slow_fast,7,1em4,100,0.0008528028793800546,0.010979101124182322,0.010979101124182322,3,1,2,1
slow_fast_7_1em6,slow_fast,7,1em6,100,9.043181510959286e-06,3.531444734317102e-05,3.531444734317102e-05,1,1,1,1
slow_fast_7_1em8,slow_fast,7,1em8,100,2.4576029211687e-07,2.4576029211687e-07,2.4576029211687e-07,1,1,1,1
slow_fast_8_0,slow_fast,8,0,100,1.1614043060603763e-12,1.1614043060603763e-12,1.1614043060603763e-12,1,1,1,1
slow_fast_8_1em2,slow_fast,8,1em2,100,0.04383041024735557,0.75981499454685,0.75981499454685,,5,,3
slow_fast_8_1em4,slow_fast,8,1em4,100,0.0017252762915930808,1.1091429843141223,0.0038600035157294044,2,2,1,1
slow_fast_8_1em6,slow_fast,8,1em6,100,5.939269796195745e-06,4.777244996223562e-05,4.777244996223562e-05,1,1,1,1
slow_fast_8_1em8,slow_fast,8,1em8,100,6.444371202229959e-07,6.444371202229959e-07,6.444371202229959e-07,1,1,1,1
slow_fast_9_0,slow_fast,9,0,100,1.8075541063922174e-12,1.8075541063922174e-12,1.8075541063922174e-12,1,1,1,1
slow_fast_9_1em2,slow_fast,9,1em2,100,0.06720140960283272,0.2734210175728967,0.2734210175728967,,5,,3
slow_fast_9_1em4,slow_fast,9,1em4,100,0.003912085227656625,0.9551758295446867,0.004656561211350496,2,2,1,1
slow_fast_9_1em6,slow_fast,9,1em6,100,6.312268941144339e-05,6.312268941144339e-05,6.312268941144339e-05,1,1,1,1
slow_fast_9_1em8,slow_fast,9,1em8,100,3.3600905946507e-08,3.3600905946507e-08,3.3600905946507e-08,1,1,1,1
vanderpol_0_0,vanderpol,0,0,93,1.5987211554602254e-14,1.5987211554602254e-14,1.5987211554602254e-14,1,1,1,1
vanderpol_0_1em2,vanderpol,0,1em2,100,2.678777200337823e-05,0.0012736912879116047,2.678777200337823e-05,1,1,1,1
vanderpol_0_1em4,vanderpol,0,1em4,100,4.4902135448721125e-07,4.4902135448721125e-07,4.4902135448721125e-07,1,1,1,1
vanderpol_0_1em6,vanderpol,0,1em6,100,7.450837835598634e-09,7.450837835598634e-09,7.450837835598634e-09,1,1,1,1
vanderpol_0_1em8,vanderpol,0,1em8,95,1.3528872466750386e-11,1.3528872466750386e-11,1.3528872466750386e-11,1,1,1,1
vanderpol_1_0,vanderpol,1,0,82,2.9753977059954195e-14,2.9753977059954195e-14,2.9753977059954195e-14,1,1,1,1
vanderpol_1_1em2,vanderpol,1,1em2,100,9.020161691564166e-05,0.00022299350168583643,0.00012391106723308454,1,1,1,1
vanderpol_1_1em4,vanderpol,1,1em4,100,7.929849713539383e-07,7.929849713539383e-07,7.929849713539383e-07,1,1,1,1
vanderpol_1_1em6,vanderpol,1,1em6,93,2.2579823344415217e-08,2.2579823344415217e-08,2.2579823344415217e-08,1,1,1,1
vanderpol_1_1em8,vanderpol,1,1em8,85,8.36459790320987e-11,8.36459790320987e-11,8.36459790320987e-11,1,1,1,1
vanderpol_2_0,vanderpol,2,0,94,1.2356782264077992e-13,1.2356782264077992e-13,1.2356782264077992e-13,1,1,1,1
vanderpol_2_1em2,vanderpol,2,1em2,100,0.0002439169424260923,0.0006067330632727463,0.0002439169424260923,1,1,1,1
vanderpol_2_1em4,vanderpol,2,1em4,100,1.008532078294877e-06,1.008532078294877e-06,1.008532078294877e-06,1,1,1,1
vanderpol_2_1em6,vanderpol,2,1em6,100,4.1426111430098445e-09,4.1426111430098445e-09,4.1426111430098445e-09,1,1,1,1
vanderpol_2_1em8,vanderpol,2,1em8,100,1.6448031825433418e-10,1.6448031825433418e-10,1.6448031825433418e-10,1,1,1,1
vanderpol_3_0,vanderpol,3,0,100,3.352873534367973e-14,3.352873534367973e-14,3.352873534367973e-14,1,1,1,1
vanderpol_3_1em2,vanderpol,3,1em2,100,9.558578788498862e-05,0.004304762001659024,9.558578788498862e-05,1,1,1,1
vanderpol_3_1em4,vanderpol,3,1em4,100,1.9350547376117966e-06,2.9765299388695432e-05,1.9350547376117966e-06,1,1,1,1
vanderpol_3_1em6,vanderpol,3,1em6,100,9.08228753315754e-09,9.08228753315754e-09,9.08228753315754e-09,1,1,1,1
vanderpol_3_1em8,vanderpol,3,1em8,95,1.7228418691672687e-10,1.7228418691672687e-10,1.7228418691672687e-10,1,1,1,1
vanderpol_4_0,vanderpol,4,0,81,9.645062526431047e-15,9.645062526431047e-15,9.645062526431047e-15,1,1,1,1
vanderpol_4_1em2,vanderpol,4,1em2,100,2.1472863268590103e-06,3.4252584457439283e-05,2.1472863268590103e-06,1,1,1,1
vanderpol_4_1em4,vanderpol,4,1em4,100,1.5079270877793594e-07,1.5079270877793594e-07,1.5079270877793594e-07,1,1,1,1
vanderpol_4_1em6,vanderpol,4,1em6,98,1.0420542068123595e-09,1.0420542068123595e-09,1.0420542068123595e-09,1,1,1,1
vanderpol_4_1em8,vanderpol,4,1em8,81,1.181166275898704e-11,1.181166275898704e-11,1.181166275898704e-11,1,1,1,1
vanderpol_5_0,vanderpol,5,0,100,2.3647750424515834e-14,2.3647750424515834e-14,2.3647750424515834e-14,1,1,1,1
vanderpol_5_1em2,vanderpol,5,1em2,100,0.009229051159103885,0.009229051159103885,0.009229051159103885,1,1,1,1
vanderpol_5_1em4,vanderpol,5,1em4,100,7.573012776707078e-06,0.0005360668367476451,7.573012776707078e-06,1,1,1,1
vanderpol_5_1em6,vanderpol,5,1em6,100,2.530451500004638e-07,2.530451500004638e-07,2.530451500004638e-07,1,1,1,1
vanderpol_5_1em8,vanderpol,5,1em8,100,4.820056576093634e-10,4.820056576093634e-10,4.820056576093634e-10,1,1,1,1
vanderpol_6_0,vanderpol,6,0,92,1.2323475573339238e-14,1.2323475573339238e-14,1.2323475573339238e-14,1,1,1,1
vanderpol_6_1em2,vanderpol,6,1em2,100,6.410455482611099e-05,0.0010868772012246064,6.410455482611099e-05,1,1,1,1
vanderpol_6_1em4,vanderpol,6,1em4,100,4.653330852033566e-07,4.653330852033566e-07,4.653330852033566e-07,1,1,1,1
vanderpol_6_1em6,vanderpol,6,1em6,100,3.690130251365886e-08,3.690130251365886e-08,3.690130251365886e-08,1,1,1,1
vanderpol_6_1em8,vanderpol,6,1em8,100,3.9985237343387325e-11,3.9985237343387325e-11,3.9985237343387325e-11,1,1,1,1
vanderpol_7_0,vanderpol,7,0,100,5.090372567906343e-14,5.090372567906343e-14,5.090372567906343e-14,1,1,1,1
vanderpol_7_1em2,vanderpol,7,1em2,100,6.79505248335488e-06,0.0005215269686661972,6.79505248335488e-06,1,1,1,1
vanderpol_7_1em4,vanderpol,7,1em4,100,1.4855694518978169e-07,1.4855694518978169e-07,1.4855694518978169e-07,1,1,1,1
vanderpol_7_1em6,vanderpol,7,1em6,100,1.7054145873274251e-09,1.7054145873274251e-09,1.7054145873274251e-09,1,1,1,1
vanderpol_7_1em8,vanderpol,7,1em8,100,2.8210767055725228e-12,2.8210767055725228e-12,2.8210767055725228e-12,1,1,1,1
vanderpol_8_0,vanderpol,8,0,100,4.241051954068098e-14,4.241051954068098e-14,4.241051954068098e-14,1,1,1,1
vanderpol_8_1em2,vanderpol,8,1em2,100,0.00030820100488648805,0.018448620113617364,0.00030820100488648805,3,1,1,1
vanderpol_8_1em4,vanderpol,8,1em4,100,7.465987040600197e-06,7.465987040600197e-06,7.465987040600197e-06,1,1,1,1
vanderpol_8_1em6,vanderpol,8,1em6,100,2.7976386318684376e-08,2.7976386318684376e-08,2.7976386318684376e-08,1,1,1,1
vanderpol_8_1em8,vanderpol,8,1em8,100,1.7533515750400852e-09,1.7533515750400852e-09,1.7533515750400852e-09,1,1,1,1
vanderpol_9_0,vanderpol,9,0,100,9.742207041085749e-15,9.742207041085749e-15,9.742207041085749e-15,1,1,1,1
vanderpol_9_1em2,vanderpol,9,1em2,100,0.0010287725650004464,0.00505965131752964,0.00505965131752964,1,1,1,1
vanderpol_9_1em4,vanderpol,9,1em4,100,1.46834549041297e-05,0.0011949661665118239,1.46834549041297e-05,1,1,1,1
vanderpol_9_1em6,vanderpol,9,1em6,100,2.3827384221242198e-07,2.3827384221242198e-07,2.3827384221242198e-07,1,1,1,1
vanderpol_9_1em8,vanderpol,9,1em8,100,9.43121136742775e-10,9.43121136742775e-10,9.43121136742775e-10,1,1,1,1
