i,err,source_type,primary_method,interpolator,rescue,sp_idx,cand_idx,agg_strategy,mp_combo,In(t),Npop(t),S(t),Tr(t),a,b,d,g,nu
448,1.4210599075554127,"single_point","algebraic","s3_adapt_se","none",381,188,"none",-1,22.26650307881383,0.20800000008982886,-1.4262889877165294e-5,-68.62666524145179,0.47246868583547336,-0.03680119056128975,-1.2064696088765638,0.7750018191207604,0.6200012333770515
449,26.34670232405722,"single_point","algebraic","aaad_gpr","none",267,489,"none",-1,22.275949288810025,0.20800000008982886,2.1392387814686567e-6,-68.68567373872004,0.47290704166425235,-4.318965531468825,-0.21583304677500956,0.7749929688353413,0.6199914420647609
450,1.0e15,"single_point","algebraic","chebyshev_bic","none",267,331,"none",-1,22.251946455455307,0.20800000009719039,-0.00010891545487776167,-68.6886642285378,0.46925837867979336,-26.10694221374536,-0.09311712517361521,0.7755997356931679,0.6209766048666467
451,9.338347167927429,"single_point","algebraic","s3_adapt_se","none",635,197,"none",-1,22.2777864887777,0.20800000008982886,7.207985174107903e-8,-68.69115737470537,0.47305039300827434,-45.29477030616141,-0.0072184446309822865,0.7749780607187989,0.6199974373185575
452,3.0805828488547195e7,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,22.248100045237706,0.20800000008982886,9.053305812461475e-8,-68.69223968199978,0.4728951946569536,0.05819360199998946,-0.05072720663711978,0.7750195379905755,0.6200158230193082
453,10.821036983686799,"single_point","algebraic","aaad_gpr","none",320,493,"none",-1,22.276979122922903,0.20800000008982886,9.053305812461475e-8,-68.69223968199978,0.472947902382739,-35.82648895518725,-0.05015470680444393,0.7749936038062976,0.619995066905607
454,1.0e15,"single_point","algebraic","aaad_gpr","none",320,490,"none",-1,22.27757551122299,0.20800000008982886,-2.7026106969070693e-7,-68.6957112513929,0.47297933107577006,-26.51442727817099,-0.06530075818594824,0.7749936038062976,0.619995066905607
455,1.0e15,"single_point","algebraic","s3_adapt_rq","none",635,268,"none",-1,22.277700195630114,0.20800000008982886,-2.317525197226148e-8,-68.69600556832674,0.47298833276295094,-23.91966976992209,-0.016096102930681856,0.774997869384188,0.6199998352573679
456,1.0e15,"single_point","algebraic","s3_adapt_se","none",453,190,"none",-1,22.277842396304735,0.20800000008982883,-1.337381448837121e-7,-68.69715130919819,0.47299318224059134,-4.519172432206733,-0.05253632907260427,0.7749955777253101,0.619998420894419
457,11.174539099471989,"single_point","algebraic","agp_robust","none",320,38,"none",-1,22.276871053594895,0.20800000008982886,9.69820997761011e-8,-68.69724671121581,0.4728643724846912,-55.1043835721594,-0.054350722826213706,0.7750195379905755,0.6200158230193082
458,3.08080335360654e7,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,22.278199338298414,0.20800000008982886,-6.326532933590056e-10,-68.69755060758332,0.4729585401168219,-141.96373073082606,-0.008819446873068017,0.774997869384188,0.6199998352573679
459,3.0809901928173725e7,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,22.278045432739468,0.20800000008982886,-8.535472430595419e-11,-68.69784186487655,0.4730080824468692,-16.034483710031694,-0.026303036446266942,0.7749955777253101,0.619998420894419
460,10.730221816261,"single_point","algebraic","aaad_gpr","none",381,497,"none",-1,22.277906330487422,0.20800000008982886,2.8973709450971196e-8,-68.69808105033691,0.47298996287870504,-356.32692724649684,-0.040239788857803174,0.7749962981209625,0.6199980605902109
461,10.230460842727599,"single_point","algebraic","agp_robust","none",453,45,"none",-1,22.278443899929943,0.20800000008982886,3.4640466785421785e-9,-68.69894438644724,0.4730434337276375,-127.49769727184025,-0.030022672277689545,0.7749862200851677,0.6199956018917545
462,1.0e15,"single_point","algebraic","s3_adapt_se","none",635,196,"none",-1,22.278797467402836,0.20800000008982886,-3.3487848021293978e-9,-68.69909564683991,0.4730771984025564,-178.64803735169758,-0.005321301536719449,0.7749780607187989,0.6199974373185575
463,1.0e15,"single_point","algebraic","agp_robust_rq","none",453,117,"none",-1,22.278248469174205,0.20800000008982886,-9.061753512309966e-9,-68.70044097953853,0.47300220583065566,-163.478068285414,-0.02933664167610853,0.7749975403493975,0.6199992622299211
464,1.0e15,"single_point","algebraic","agp_robust","none",320,36,"none",-1,22.277455928873035,0.20800000008982886,-1.493544884659368e-7,-68.70065139633816,0.4728951946569536,-57.95275231522166,-0.06681885596343061,0.7750195379905755,0.6200158230193082
465,12.655867462384226,"single_point","algebraic","aaad_gpr","none",320,491,"none",-1,22.278445642982494,0.20800000008982886,2.058844444769539e-7,-68.70077623758974,0.47302518446073555,-18.791992210029004,-0.08882993238619082,0.7749936038062976,0.619995066905607
466,9.517909671261094,"single_point","algebraic","s3_adapt_se","none",453,191,"none",-1,22.278369689375484,0.20800000008982883,2.560014836950849e-8,-68.70079337524076,0.47301279273189006,-21.256968537128955,-0.023576818915637173,0.7749955777253101,0.619998420894419
467,9.381861339663091,"single_point","algebraic","s3_adapt_rq","none",635,271,"none",-1,22.27831428217411,0.20800000008982886,1.3536164113012548e-8,-68.70082755577765,0.473004615078324,-54.92425705917467,-0.008044870339000225,0.774997869384188,0.6199998352573679
468,1.0e15,"single_point","algebraic","s3_adapt_rq","none",453,262,"none",-1,22.27830308212301,0.20800000008982883,-9.054932141689619e-9,-68.70120594058793,0.4729996205797029,-13.170303868339762,-0.04364551133677968,0.7749991088134854,0.6199997728221477
469,1.0e15,"single_point","algebraic","s3_adapt_se","none",453,193,"none",-1,22.278465075426915,0.20800000008982883,-1.7987809057590353e-9,-68.70145221426806,0.4730163401525933,-65.81931662182713,-0.017976218627585177,0.7749955777253101,0.619998420894419
470,9.571789976217563,"single_point","algebraic","s3_adapt_rq","none",453,260,"none",-1,22.278375220330897,0.20800000008982883,9.621846947813e-9,-68.7017042077498,0.47300230343364746,-21.70042123517623,-0.025936712998971385,0.7749991088134854,0.6199997728221477
471,9.364954380106996,"single_point","algebraic","s3_adapt_rq","none",537,266,"none",-1,22.278319077840912,0.20800000008982886,2.3175152104392995e-9,-68.70171725317878,0.47299572136406937,-50.578872361759345,-0.008759739418402347,0.7750006682853549,0.6200000665247175
472,1.0e15,"single_point","algebraic","s3_adapt_rq","none",453,261,"none",-1,22.2784131598814,0.20800000008982883,-2.776243363607239e-9,-68.70196626058716,0.47300371441180494,-32.547232317244195,-0.016338570825936115,0.7749991088134854,0.6199997728221477
473,3.0808975050227497e7,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,22.278222606776072,0.20800000008982886,-6.526530542248388e-10,-68.70234046945258,0.4729841740496842,-50.578872361759345,-0.015426580157716445,0.7750055203316205,0.6200010945580631
474,1.0e15,"single_point","algebraic","s3_adapt_rq","none",537,265,"none",-1,22.27840327241706,0.20800000008982886,-1.3307974463958804e-8,-68.70234046945258,0.4729983618689034,-26.0393211300566,-0.01460442209491702,0.7750006682853549,0.6200000665247175
475,1.0e15,"single_point","algebraic","s3_adapt_rq","none",635,269,"none",-1,22.27852344179212,0.20800000008982886,-2.3733078852561306e-9,-68.70246993282382,0.4730101607682541,-105.27942410995455,-0.004852684533991806,0.774997869384188,0.6199998352573679
476,8.210588497890182,"single_point","algebraic","s3_adapt_rq","none",381,259,"none",-1,22.278424532295055,0.20800000008982886,1.51552087101078e-8,-68.7024829099922,0.4729988164647872,-3.688688593613446,-0.12951116470515003,0.7750009772335954,0.6200004893641922
477,9.573924977103502,"single_point","algebraic","s3_adapt_se","none",537,195,"none",-1,22.278222606776072,0.20800000008982886,1.1204154661411777e-9,-68.703206875896,0.47296767267155987,-137.39973053269782,-0.010669025980819872,0.7750089602589099,0.6200017974224988
478,12.717263710339727,"single_point","algebraic","agp_robust","none",320,37,"none",-1,22.27803145034538,0.20800000008982886,5.801743745612009e-8,-68.70400160963474,0.47292552327017645,-61.03969152569943,-0.07961411929951134,0.7750195379905755,0.6200158230193082
479,1.0e15,"single_point","algebraic","agp_robust","none",381,39,"none",-1,22.278348500832774,0.20800000008982886,-2.22703760110579e-9,-68.70402474650312,0.47296938060740373,-442.7309701662361,-0.04018217244189106,0.7750096911264944,0.6200051945025429
480,9.14198710313016,"single_point","algebraic","s3_adapt_rq","none",537,264,"none",-1,22.278650629044478,0.20800000008982886,2.2908580934293572e-8,-68.70417142405479,0.4730061194237056,-11.012425758893382,-0.029939823469840296,0.7750006682853549,0.6200000665247175
481,1.0e15,"single_point","algebraic","s3_adapt_se","none",537,194,"none",-1,22.27849994572376,0.20800000008982886,-4.3171079683531506e-8,-68.70525978826986,0.4729763705602448,-24.68394818132865,-0.012781665210131583,0.7750089602589099,0.6200017974224988
482,9.311738278649493,"single_point","algebraic","s3_adapt_rq","none",750,273,"none",-1,22.277856546160212,0.20800000008982886,1.8375553093660905e-8,-68.73082217451602,0.47264454382899235,-123.78836088249075,-0.0014248367110913703,0.775114748113551,0.6200065570668725
483,26.490597382656706,"single_point","algebraic","chebyshev_bic","none",223,327,"none",-1,22.355818090918262,0.208000000092394,1.3200730356157608e-6,-68.78224263594713,0.4835550880444031,-175.20560080166382,-0.1653072559251088,0.7735504266585161,0.6172759033022145
484,1.0e15,"single_point","algebraic","s3_adapt_rq","none",750,272,"none",-1,22.291251033813854,0.20800000008982886,-1.1021027723295292e-6,-68.84141514970027,0.472945076429502,-16.25127911774948,-0.0026920351676150496,0.775114748113551,0.6200065570668725
485,1.4266559567043393,"single_point","algebraic","s3_adapt_rq","none",537,267,"none",-1,22.301490107735685,0.20800000008982886,6.02284970042387e-6,-68.87321370793228,0.47372203720268086,-0.30089088849802825,-0.18571255361173672,0.7750006682853549,0.6200000665247175
486,12.026791246676122,"single_point","algebraic","chebyshev_bic","none",320,335,"none",-1,22.248100045237706,0.20800000010483,0.00011789773035113244,-69.16235974390175,0.4627704336562695,-33.81333149843391,-0.06856144072877693,0.7780211851432794,0.6222824195795577
487,1.4443335188748234,"single_point","algebraic","aaad_gpr","none",537,500,"none",-1,22.154028324063113,0.20800000008982886,-0.0251836553733212,-69.5430426959043,0.3881550966127202,0.05497340439606004,0.8096108250351427,0.7750273298969247,0.6200051304903514
488,9.861170972148193,"single_point","algebraic","chebyshev_aicc","none",537,427,"none",-1,21.954394225002133,0.20800000010809705,0.0001038652357281079,-69.77048432257766,0.42365298533650975,-225.04832579924826,-0.015591654428521617,0.788406616036698,0.6223305241073859
489,1.4553521417251334,"single_point","algebraic","aaad_gpr","none",320,492,"none",-1,22.832533719692393,0.20800000008982886,0.04745492858295561,-70.27872097925452,0.6305147938192696,0.0675826723316046,0.5516690282762067,0.7749936038062976,0.619995066905607
490,1.0e15,"single_point","algebraic","aaad_gpr","none",537,501,"none",-1,22.544296273549715,0.20800000008982886,-0.00013781746798749894,-70.67536025320176,0.48120795811095923,-2.56294795409929,-0.005555279886495916,0.7750273298969247,0.6200051304903514
491,1.481914234759831,"single_point","algebraic","agp_robust","none",453,46,"none",-1,22.654920022768074,0.20800000008982886,0.0002212529758225458,-71.29456625738617,0.4869277525738333,-0.06287729724442047,-0.7492150156941314,0.7749862200851677,0.6199956018917545
492,1.0e15,"single_point","algebraic","chebyshev_bic","none",381,341,"none",-1,22.725986293705617,0.2080000001132012,-8.787792660112153e-6,-71.40383443458325,0.49467189668080436,-154.7433018249015,-0.0354692164402268,0.7744765993033765,0.6195111948671829
493,1.0e15,"single_point","algebraic","chebyshev_bic","none",320,336,"none",-1,22.68457262783897,0.20800000010483,-0.00013339101584113245,-71.70873018339712,0.4855789882012912,-25.189002672949265,-0.05072720663711975,0.7780211851432793,0.6222824195795575
494,2.9872863475710234e13,"single_point","algebraic","chebyshev_bic","none",8,301,"none",-1,0.97789088564885,0.20800000013562114,3.729266068075305e-5,0.02494724479681225,-19.962278157599982,-486.89910405425513,-4.6598552288223765,0.8286522597309401,3.503516856434868
495,1.5121625947391684,"single_point","algebraic","agp_robust","none",320,35,"none",-1,23.810738380178172,0.20800000008982886,0.13645148595341616,-73.03150254472722,0.9149999327092251,0.06905450317698712,0.5360018237407416,0.7750195379905755,0.6200158230193082
496,18.524689143241144,"single_point","algebraic","chebyshev_aicc","none",267,412,"none",-1,23.16617985545723,0.20800000009719039,0.0007802396553605034,-73.46384833696372,0.5259461269921764,-4.770568517187665,-0.14713593061902736,0.7755997356931679,0.6209766048666467
497,1.0e15,"single_point","algebraic","chebyshev_bic","none",185,324,"none",-1,-0.0003061046251319529,0.208000000090506,0.35531404695217406,75.15686673243104,0.4327889885380764,9.204311536880411,-0.21457209106853373,0.7763049228873827,0.6234513949966217
498,1.0e15,"single_point","algebraic","aaad","none",223,553,"none",-1,-0.0003155932144201733,0.20800000059121496,0.3510669554482353,76.17147983866408,0.4724859460762735,4.9113922306707565,-0.1143769019497128,0.7750012693844197,0.6200022387873462
499,6.125678836505268,"single_point","algebraic","chebyshev_bic","none",635,352,"none",-1,15.588106844826939,0.20800000006441194,0.00010913831219306048,-3.6534754518430854,0.41788892057185145,-521.6920893702587,-0.007269964458102559,0.7225896083833264,0.6146627380703144
500,2.0279276616230266e9,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,-11.615438672874292,0.20800000021279705,11.92608196198576,79.47365699130626,69.41501790099032,0.41368001655969966,0.3589003108611135,0.7751504271126043,0.6208996468359188
501,1.0e15,"single_point","algebraic","chebyshev_bic","none",453,345,"none",-1,23.09588811619319,0.2080000001177348,-2.8249611243358347e-6,-73.49406244737608,0.5127432001496843,-539.5981679055394,-0.02319519530497865,0.7718829572393446,0.6188036393026838
502,1.8674379613473076,"single_point","algebraic","s3_adapt_se","none",267,184,"none",-1,23.730448439319826,0.20800000008982886,-0.23527099044115732,-80.68931181359818,-0.20775363072495914,0.07892362686294613,0.44491831541994264,0.7749983496395523,0.6199985436590761
503,1.8800800534360396,"single_point","algebraic","s3_adapt_rq","none",267,254,"none",-1,23.779815352950767,0.20800000008982886,-0.2367755787472346,-80.97467711435465,-0.21159834758875715,0.07895607780833011,0.4446620953517444,0.775000021757032,0.620000202949962
504,1.9008644584110257,"single_point","algebraic","agp_robust_rq","none",267,112,"none",-1,23.8616309317032,0.20800000008982886,-0.23929693159067586,-81.44082618114935,-0.21782278564967208,0.07902881368155026,0.44404911563700245,0.7749966687777513,0.6199958649400921
505,2.0295114632314107e9,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,-11.832307075635441,0.20800000008982886,11.920675998817638,85.56899872805161,69.41876318409382,0.41326598364018197,0.3536294909716651,0.7750013735867147,0.6200062175551934
506,6.34188751726934,"single_point","algebraic","chebyshev_bic","algebraic_resolve_t0",750,354,"none",-1,0.673999198672837,0.20800000008982886,0.0012546586876213811,0.10900146068372579,19.51722346812278,587.6849722635625,-0.01349898348779902,-3.2405700085127265,0.41738666573736016
507,1.0e15,"single_point","algebraic","agp_robust","none",750,55,"none",-1,5.69893932096734,0.20800000008982886,-0.22069347913624754,88.46817086869477,-134.97171953031935,-3.412265352478026,-0.02551622854196981,0.7054128516025995,0.6163812566431017
508,3.783590451609943,"multipoint","algebraic","agp_robust","none",1,57,"none",1,0.673999198672837,0.20800000008982886,16.624589082608296,0.10900146068372579,-383.0083132104803,-0.602726027979098,-0.10797162953461305,0.775031545106534,0.6199759554761446
509,1.0e15,"single_point","algebraic","chebyshev_bic","none",537,349,"none",-1,24.628884071138785,0.20800000010809705,-5.2570142861916165e-5,-89.74236186205187,0.5039696175220629,-242.4789835544916,-0.012728054534693197,0.7884066160366981,0.622330524107386
510,1.0e15,"single_point","algebraic","agp_robust","none",537,50,"none",-1,22.27811164804996,0.20800000008982886,-4.968765549177632e-9,-68.6959172463879,0.47303664650626254,-626.0455862965131,-0.01688147413157687,0.7749848970245561,0.6199973730547113
511,2.034161162622103e9,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,-9.457933708695432,0.20800000008982886,74.19658501072614,39.04067789754252,410.4177633976446,0.4160694341144565,0.499294898141142,0.7750072395867231,0.6200944997734413
512,2.0313661354478784e9,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,-9.458685477670718,0.20799999996961857,74.41007234256654,39.04407936909724,411.7269752221929,0.4162549776767662,0.48824468359273787,0.7750587800149463,0.6210452278653273
513,1.0e15,"single_point","algebraic","agp_robust","none",267,33,"none",-1,-0.0003970608500348459,0.20800000008982886,0.2555950108096263,96.49625024717898,0.47285586055244383,8.359573244757222,-0.08611313104568794,0.7749940045989048,0.6199937859125698
514,5.5242762795616525,"single_point","algebraic","chebyshev_bic","none",101,319,"none",-1,-16.2699819704287,0.2080000000982995,40.91923170115726,97.52867550946554,213.991615545462,0.09356998294642045,0.3937282838205992,0.7743245233267319,0.6133690181506483
515,1.0e15,"single_point","algebraic","aaad","none",267,555,"none",-1,-0.00037951298310752554,0.2079999996945786,0.27233563224022944,92.80214143725574,0.47249494835248423,657.5190013045127,-0.10018339911644261,0.7749993762629178,0.6199992735304591
516,3.7027708402452837,"multipoint","algebraic","agp_robust","none",8,61,"none",2,0.9745289232344481,0.20800000008982886,24.86249495677356,0.04016529886518269,-423.67034759019305,-0.45678917960508325,-0.13978679253913562,0.7750198390541796,0.6199753510446245
517,5.897237045232193,"single_point","algebraic","s2_aaa_mle","none",101,608,"none",-1,-18.477162944386695,0.20799999993226687,46.199689669602265,104.70420965693337,249.02988177809675,0.09407308314888402,0.42007205135472087,0.7748542952367621,0.6187033318554341
518,5.894844270869134,"single_point","algebraic","agp_robust","none",101,24,"none",-1,-18.471623486894693,0.20800000008982886,46.22873700018807,104.7137239280521,249.12492325940545,0.09406300273593278,0.41991841351402365,0.7749819593448721,0.6198293042113167
519,5.895348190754969,"single_point","algebraic","s3_adapt_se","none",101,175,"none",-1,-18.476260019626537,0.20800000008982886,46.23677525347244,104.73075113813107,249.18086215040296,0.0940640601720758,0.4199608833862399,0.7749961497123999,0.6199592878215573
520,5.895354879338843,"single_point","algebraic","aaad","none",101,545,"none",-1,-18.4770131680787,0.2080000004267851,46.23715251144956,104.73413154197495,249.18389032118188,0.09406408318315158,0.4199649122723545,0.7750017722676744,0.6200154384836258
521,5.89556179654585,"single_point","algebraic","aaad_gpr","none",101,478,"none",-1,-18.47823546445979,0.20800000008982886,46.24104455275117,104.73815029815763,249.20870030651858,0.09406432288161536,0.41997873662965823,0.7750023359109462,0.620019977073095
522,5.89571229385695,"single_point","algebraic","s3_adapt_rq","none",101,245,"none",-1,-18.47904859400253,0.20800000008982886,46.244611632705976,104.74086769033833,249.2302123611135,0.09406435739848898,0.41998816360683316,0.7750024097467517,0.6200218960527031
523,5.895988525922102,"single_point","algebraic","agp_robust_rq","none",101,101,"none",-1,-18.480403484840277,0.20800000008982886,46.25296103209814,104.74570808626304,249.27850558400428,0.09406423362442375,0.4200036538591866,0.7750035889742448,0.6200289088968682
524,1.0e15,"single_point","algebraic","s2_aaa_mle","none",267,621,"none",-1,-0.0003797051336494701,0.2079999997818589,0.2721256152590393,92.84753401013631,0.4724952139637763,705.5167353896557,-0.10070301555232433,0.7749936272171943,0.6199918814573057
525,1.0e15,"single_point","algebraic","agp_robust_rq","none",381,115,"none",-1,-0.0004399919367669752,0.20800000008982886,0.20968433043205897,106.87114266258284,0.47301077269716224,156.8491552761422,-0.04138839175237908,0.7749955983858492,0.6199976546106751
526,1.0e15,"single_point","algebraic","agp_robust_rq","none",320,113,"none",-1,-0.000442160835064022,0.20800000008982886,0.20754869598192918,107.3656427775924,0.47299568927767355,13.08594435270522,-0.059350188091010385,0.7749951400394998,0.6199962037910443
527,12.238602074294562,"multipoint","algebraic","agp_robust","none",16,65,"none",3,1.4923488333671417,0.20800000008982886,38.87383377290618,-0.3130743563720015,-465.8268865317699,-0.3325150377596356,-0.18886919292441992,0.7749866643803544,0.6199736381000793
528,1.0e15,"multipoint","algebraic","agp_robust","none",25,69,"none",4,2.3867697706152455,0.20800000008982886,59.631395835385966,-1.365748513970287,-501.18618623067647,-0.2444751396998676,-0.2538172421703076,0.7750056047217683,0.61997461606763
529,2.4597058238532004,"single_point","algebraic","aaad_gpr","none",381,496,"none",-1,38.126087643356406,0.20800000008982886,0.3406358736948749,-117.9744340184448,2.1544722778530834,0.037579981530406904,1.0813731311418662,0.7749962981209625,0.6199980605902109
530,4.551557532792042,"single_point","algebraic","agp_robust","none",267,34,"none",-1,30.82557162841649,0.20800000008982886,-0.4541255224694162,-120.5682669106178,-0.7185487592621435,0.08174110869317577,0.4222037908240853,0.7749940045989048,0.6199937859125698
531,1.0e15,"multipoint","algebraic","agp_robust","none",36,73,"none",5,4.075028971063655,0.20800000008982886,84.2168177578117,-4.297742970800015,-524.7152313277404,-0.19249579411987103,-0.3200445859211246,0.7749951080000413,0.619974074078813
532,2.0541326933330595e7,"synthesized_aggregate","algebraic","","none",-1,-1,"median",-1,-19.595205199514258,0.20800000008982886,2.9343688939658312,121.2867189716738,21.439757127526207,0.09371216291786923,0.3230299585094712,0.7749866415654242,0.6199485501348067
533,3.2691485968643945e8,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,-19.988712185822084,0.20800000009024422,5.37221675478334,125.28796861443278,40.82717705706879,0.3219931340008043,0.2996626731965028,0.7748427481641642,0.6193892690123927
534,6.495448719354886e13,"single_point","algebraic","s2_aaa_mle","none",8,591,"none",-1,1.6353260560111553,0.20800000021409715,-4.287630424122255e-5,-7.105815417051815,-54.616805665527195,74.80986878918381,0.3044384841502312,12.30454898158948,715.006343114076
535,2.5204069060836624e7,"synthesized_aggregate","algebraic","","none",-1,-1,"trim25_mean",-1,20.187608504897995,0.2080000000805863,-0.0007208281887593521,-50.22939065994231,0.325720481402963,-873.0654147339759,-0.02051037939550919,0.7630932046309744,0.6187873693094648
536,1.0e15,"single_point","algebraic","chebyshev_bic","none",635,353,"none",-1,23.55842380819266,0.20800000006441194,-7.490578134111651e-5,-63.448714338431344,0.6618308367472922,-889.9944015094289,-0.008819446873068017,0.7225896083833264,0.6146627380703142
537,1.0e15,"single_point","algebraic","s2_aaa_mle","none",537,628,"none",-1,11.922994790436572,0.20800000012350545,-4.7784230607093665,10.736799078303578,-622.1243251327202,-0.7107399228464273,-0.09357514447459266,0.7864855045696456,0.6221459016068489
538,1.0e15,"single_point","algebraic","aaad","none",320,557,"none",-1,-0.0004114043243874676,0.20800000065172577,0.23983974551392115,100.30437888623867,0.442897909348922,981.8261420376062,-0.06554802079172328,0.7850205735291165,0.6279531263405592
539,7.923367040856121,"single_point","algebraic","agp_robust","none",124,26,"none",-1,-23.72224910497024,0.20800000008982886,23.126564951390378,153.9134036992124,138.32480708702312,0.09279699039265908,0.34562847169491945,0.774978425070005,0.6198764671561807
540,7.922920353573419,"single_point","algebraic","s3_adapt_se","none",124,177,"none",-1,-23.723161981680896,0.20800000008982886,23.115980731455203,153.91513498908787,138.26399013598473,0.09279822112437651,0.3456213110128784,0.7749898109971268,0.6199397701455466
541,7.9227494811918655,"single_point","algebraic","aaad_gpr","none",124,480,"none",-1,-23.722699641064562,0.20800000008982886,23.117191646335396,153.91681852222072,138.26866120210275,0.09279773514883351,0.3456125444798476,0.7750017875523643,0.6200094362857399
542,7.922869578160146,"single_point","algebraic","s3_adapt_rq","none",124,247,"none",-1,-23.722967773875137,0.20800000008982886,23.1178918876231,153.91714622603533,138.27367721815352,0.09279781852705006,0.3456169690189671,0.774998032917406,0.6199881171761595
543,7.923538143837407,"single_point","algebraic","aaad","none",124,547,"none",-1,-23.72560656198208,0.20800000094195303,23.123019893827262,153.92840721823086,138.3079825083781,0.09279793421387073,0.3456395875428497,0.7749984668550345,0.6199908638759942
544,7.925448172161897,"single_point","algebraic","agp_robust_rq","none",124,103,"none",-1,-23.73247159663998,0.20800000008982886,23.140532953052798,153.95966492865583,138.42119924436574,0.09279778632561776,0.3457007198971109,0.7750013735867147,0.6200062175551931
545,7.922937988207641,"single_point","algebraic","s2_aaa_mle","none",124,610,"none",-1,-23.728494278472017,0.2080000030071519,23.148232875411466,153.99003788826465,138.43698768895518,0.09279275949270824,0.3455854742601596,0.7751751482374338,0.621029545520075
546,8.451357581148736,"single_point","algebraic","chebyshev_bic","none",124,321,"none",-1,-25.483759191519553,0.20800000009415553,30.00177090061101,162.27343726076768,181.42145689258982,0.09250076509503476,0.3615582620462193,0.7758883696421506,0.6253335772927237
547,3.7233574330457833,"single_point","algebraic","aaad_gpr","none",453,499,"none",-1,36.60145117757493,0.20800000008982886,0.00662364377361509,-162.25818322809107,0.8843354751431853,-0.04434809685561021,-1.0404861206702962,0.7750042709276895,0.6200013808705263
548,1.0e15,"multipoint","algebraic","aaad","none",8,571,"none",2,1.6350255419436113,0.20800000038322283,-0.036250152602987404,-7.120044119347228,-707.7458424927618,-16.846838162716466,-0.010391163879748514,237.46761942477175,12.841356509147436
549,103897.83861692938,"multipoint","algebraic","aaad","none",8,574,"none",2,1.2501570374485416,0.20800000038322283,0.13240476693094488,-6.14137845445619,-716.4515321565883,3.171431769997663,0.0023304727783326385,237.46761942477175,12.841356509147436
550,1.0e15,"single_point","algebraic","agp_robust","algebraic_resolve_t0",36,74,"none",-1,0.673999198672837,0.20800000008982886,-165.43393092253572,0.10900146068372578,-725.0200784784131,0.11291166095844796,0.5221881631458857,0.7749951080000413,0.619974074078813
551,1.0e15,"single_point","algebraic","agp_robust","none",453,44,"none",-1,22.278389721946542,0.20800000008982886,-1.705150655525529e-10,-68.69857017958823,0.4730414188337258,-1127.7893228367295,-0.025840497592574906,0.7749862200851677,0.6199956018917545
552,4.712113895742818e15,"single_point","algebraic","aaad","algebraic_resolve_t0",8,572,"none",-1,0.673999198672837,0.20800000008982886,0.02850034558558265,0.10900146068372578,-730.0505857505916,-0.5086439200362424,-0.12639736803297294,237.46761942477175,12.841356509147436
553,1.0e15,"multipoint","algebraic","aaad","none",8,573,"none",2,3.252528348873415,0.20800000038322283,-2.5380283609715764,-10.69106987955163,-766.423211609908,0.40327662388668156,0.0001326112799579208,237.46761942477175,12.841356509147436
554,1.0e15,"single_point","algebraic","agp_robust","algebraic_resolve_t0",25,70,"none",-1,0.673999198672837,0.20800000008982886,-118.41450075437756,0.10900146068372579,-783.9039179041473,0.17290409096459763,0.3379581414146407,0.7750056047217683,0.61997461606763
555,4.832653901972697,"single_point","algebraic","agp_robust","none",80,22,"none",-1,-19.549251268128714,0.20800000008982886,147.61300215334768,77.88860488717823,819.9221829201717,0.09793634484811346,0.6205032477799087,0.7750181215488277,0.6202105125523356
556,4.833087823381302,"single_point","algebraic","s3_adapt_se","none",80,173,"none",-1,-19.55272989170783,0.20800000008982886,147.61977776739803,77.89508641151795,820.003412368586,0.09793808538840237,0.6205629579414383,0.7750092184525389,0.620113324630321
557,4.833671913910277,"single_point","algebraic","aaad","none",80,543,"none",-1,-19.557088619115422,0.20799999923451953,147.6327521796392,77.90296348816105,820.1329662197666,0.09794046412279735,0.6206399138993627,0.774997025283925,0.619961712838195
558,4.83366283872912,"single_point","algebraic","aaad_gpr","none",80,476,"none",-1,-19.557452209621875,0.20800000008982886,147.64837422101482,77.90463496198507,820.2167200348744,0.09794009420978857,0.6206389321614277,0.7750021597905637,0.620026766899657
559,4.833845840204064,"single_point","algebraic","s3_adapt_rq","none",80,243,"none",-1,-19.558221990437005,0.20800000008982886,147.6644509991948,77.90542519868885,820.3181655851399,0.09794038159235233,0.6206579062721312,0.7749953814833014,0.6199394132400669
560,4.833542768738422,"single_point","algebraic","agp_robust_rq","none",80,99,"none",-1,-19.556479246004603,0.20800000008982886,147.67894355567006,77.90349571301981,820.3653405846907,0.09793862031813938,0.6206183335830533,0.7750072395867231,0.6200944997734416
561,4.856801334583614,"single_point","algebraic","s2_aaa_mle","none",80,606,"none",-1,-19.75801168318588,0.20799999904455826,150.66693842358174,78.36526131384117,838.7959307880184,0.09797532615677615,0.6234900901089763,0.7749983456632512,0.619987187638927
